,symbol,expiration,strike,opt_type,volm_bs,volatility,delta,price,daysToExpiration
524,.MSTR241115C580,2024-11-15,580.0,call,-34.0,3.5493347720225605,0.004503373236827035,0.07,1
525,.MSTR241115P580,2024-11-15,580.0,put,0.0,2.5493486900820304,-0.9998945885947295,253.5,1
526,.MSTR241115C590,2024-11-15,590.0,call,-12.0,3.623612109892752,0.004203155866457031,0.02,1
527,.MSTR241115P590,2024-11-15,590.0,put,0.0,2.601065420175834,-0.999908827430411,263.5,1
528,.MSTR241115C600,2024-11-15,600.0,call,-158.0,3.6943062685260646,0.003916142846041082,0.03,1
529,.MSTR241115P600,2024-11-15,600.0,put,0.0,2.64944899871807,-0.9999217445931521,0.0,1
530,.MSTR241115C610,2024-11-15,610.0,call,74.0,3.7613802658615385,0.003640891480551245,0.15,1
531,.MSTR241115P610,2024-11-15,610.0,put,0.0,2.6943726212021195,-0.9999334406979932,0.0,1
532,.MSTR241115C620,2024-11-15,620.0,call,-50.0,3.824767413637481,0.003376127703313414,0.02,1
533,.MSTR241115P620,2024-11-15,620.0,put,0.0,2.7356617318216685,-0.999944001886739,267.4,1
534,.MSTR241115C630,2024-11-15,630.0,call,0.0,3.884365746290063,0.0031207157317263423,0.13,1
535,.MSTR241115P630,2024-11-15,630.0,put,0.0,2.773079635701079,-0.9999535019796092,0.0,1
536,.MSTR241115C640,2024-11-15,640.0,call,-10.0,3.9400302036665424,0.0028736323709933065,0.01,1
537,.MSTR241115P640,2024-11-15,640.0,put,0.0,2.806306097744891,-0.9999620041729,296.6,1
538,.MSTR241115C650,2024-11-15,650.0,call,-26.0,3.9915615615503444,0.0026339446085229534,0.05,1
539,.MSTR241115P650,2024-11-15,650.0,put,0.0,2.834904469257688,-0.9999695623616602,306.9,1
540,.MSTR241122C30,2024-11-22,30.0,call,0.0,7.98688107293018,0.9953820081045572,272.55,8
541,.MSTR241122P30,2024-11-22,30.0,put,0.0,5.6157392919738,-0.0005355435844489609,0.0,8
542,.MSTR241122C35,2024-11-22,35.0,call,0.0,7.4404180693025985,0.9949346870178233,0.0,8
543,.MSTR241122P35,2024-11-22,35.0,put,0.0,5.245382194660231,-0.0005794159349838957,0.0,8
544,.MSTR241122C40,2024-11-22,40.0,call,0.0,6.9765971388571675,0.9945024939797837,0.0,8
545,.MSTR241122P40,2024-11-22,40.0,put,0.0,4.976154018740982,-0.0006768110562009877,0.01,8
546,.MSTR241122C45,2024-11-22,45.0,call,0.0,6.5742264678057,0.9940804794365834,0.0,8
547,.MSTR241122P45,2024-11-22,45.0,put,0.0,4.737783554895138,-0.0007799060668420843,0.0,8
548,.MSTR241122C50,2024-11-22,50.0,call,0.0,6.219250064343685,0.9936650416965471,0.0,8
549,.MSTR241122P50,2024-11-22,50.0,put,0.0,4.52357785297675,-0.0008888253470660246,0.1,8
550,.MSTR241122C55,2024-11-22,55.0,call,0.0,5.901883676847637,0.9932534269321868,214.12,8
551,.MSTR241122P55,2024-11-22,55.0,put,0.0,4.328814227147557,-0.0010037161776350612,0.0,8
552,.MSTR241122C60,2024-11-22,60.0,call,0.0,5.6150523554084755,0.9928434389325623,0.0,8
553,.MSTR241122P60,2024-11-22,60.0,put,0.0,4.150035617665738,-0.0011247487659908906,0.02,8
554,.MSTR241122C65,2024-11-22,65.0,call,0.0,5.353480234057265,0.9924332601392348,0.0,8
555,.MSTR241122P65,2024-11-22,65.0,put,0.0,3.9846349213492673,-0.0012521163328751417,0.0,8
556,.MSTR241122C70,2024-11-22,70.0,call,0.0,5.113131649390136,0.9920213356537234,0.0,8
557,.MSTR241122P70,2024-11-22,70.0,put,0.0,3.8305969642376847,-0.0013860354405097475,0.14,8
558,.MSTR241122C75,2024-11-22,75.0,call,0.0,4.8908528707748955,0.9916062947563049,157.05,8
559,.MSTR241122P75,2024-11-22,75.0,put,0.0,3.6863314719571343,-0.0015267466185919787,0.03,8
560,.MSTR241122C80,2024-11-22,80.0,call,0.0,4.684134012293008,0.9911868957124619,0.0,8
561,.MSTR241122P80,2024-11-22,80.0,put,0.0,3.5505610803078924,-0.0016745153031038074,0.03,8
562,.MSTR241122C85,2024-11-22,85.0,call,0.0,4.490945902665257,0.9907619855219922,0.0,8
563,.MSTR241122P85,2024-11-22,85.0,put,0.0,3.4222439723181255,-0.0018296330925724469,0.03,8
564,.MSTR241122C90,2024-11-22,90.0,call,6.0,4.309625339265508,0.9903304695035597,249.63,8
565,.MSTR241122P90,2024-11-22,90.0,put,0.0,3.300519043051179,-0.0019924193278013647,0.04,8
566,.MSTR241122C95,2024-11-22,95.0,call,0.0,4.138792511642846,0.9898912874691688,238.15,8
567,.MSTR241122P95,2024-11-22,95.0,put,0.0,3.184666152291443,-0.0021632230069652536,0.05,8
568,.MSTR241122C100,2024-11-22,100.0,call,0.0,3.9772903730463054,0.9894433943529164,255.0,8
569,.MSTR241122P100,2024-11-22,100.0,put,0.0,3.074076741510201,-0.002342425055690711,0.12,8
570,.MSTR241122C105,2024-11-22,105.0,call,0.0,3.8281085072589724,0.9889340719427264,129.15,8
571,.MSTR241122P105,2024-11-22,105.0,put,0.0,2.968231730947168,-0.002530440980388571,0.1,8
572,.MSTR241122C110,2024-11-22,110.0,call,0.0,3.6876653637250136,0.988388100903597,155.45,8
573,.MSTR241122P110,2024-11-22,110.0,put,2.0,2.8666846326662845,-0.0027277239425627098,0.05,8
574,.MSTR241122C115,2024-11-22,115.0,call,0.0,3.5536225779308794,0.9878240586838782,135.7,8
575,.MSTR241122P115,2024-11-22,115.0,put,0.0,2.772595092117653,-0.002961715771053419,0.11,8
576,.MSTR241122C120,2024-11-22,120.0,call,0.0,3.4253864918817154,0.9872406136384397,134.06,8
577,.MSTR241122P120,2024-11-22,120.0,put,0.0,2.6816117703672337,-0.003207609012098378,0.12,8
578,.MSTR241122C125,2024-11-22,125.0,call,0.0,3.302439184312238,0.9866363538561111,222.95,8
579,.MSTR241122P125,2024-11-22,125.0,put,0.0,2.593500952701503,-0.0034660622117870243,0.11,8
580,.MSTR241122C130,2024-11-22,130.0,call,0.0,3.18432608474007,0.986009773253708,208.1,8
581,.MSTR241122P130,2024-11-22,130.0,put,-19.0,2.5080529551953687,-0.0037377969561993574,0.13,8
582,.MSTR241122C135,2024-11-22,135.0,call,0.0,3.070645995973294,0.985359256671991,166.9,8
583,.MSTR241122P135,2024-11-22,135.0,put,0.0,2.4250789120343734,-0.004023604684111115,0.1,8
584,.MSTR241122C140,2024-11-22,140.0,call,0.0,2.9610429842909394,0.9846830636059865,206.32,8
585,.MSTR241122P140,2024-11-22,140.0,put,-5.0,2.344408060255681,-0.004324354552787124,0.14,8
586,.MSTR241122C145,2024-11-22,145.0,call,0.0,2.855199732539364,0.9839793101784328,227.08,8
587,.MSTR241122P145,2024-11-22,145.0,put,0.0,2.2658854348805755,-0.004641002530518024,0.13,8
588,.MSTR241122C150,2024-11-22,150.0,call,0.0,2.7805935672807296,0.9825218364370256,206.32,8
589,.MSTR241122P150,2024-11-22,150.0,put,8.0,2.1893699034602747,-0.004974601927241196,0.16,8
590,.MSTR241122C155,2024-11-22,155.0,call,0.0,2.706230192280421,0.9809973525339922,211.47,8
591,.MSTR241122P155,2024-11-22,155.0,put,0.0,2.114732482150131,-0.005326315621291711,0.22,8
592,.MSTR241122C160,2024-11-22,160.0,call,0.0,2.63221230825009,0.9794014182024842,193.66,8
593,.MSTR241122P160,2024-11-22,160.0,put,1.0,2.041854885996354,-0.005697430298120643,0.2,8
594,.MSTR241122C165,2024-11-22,165.0,call,0.0,2.5586122487071843,0.9777292090147627,188.67,8
595,.MSTR241122P165,2024-11-22,165.0,put,3.0,2.000164348320463,-0.0066747810410914266,0.34,8
596,.MSTR241122C170,2024-11-22,170.0,call,0.0,2.4854792353646404,0.9759754535840304,170.79,8
597,.MSTR241122P170,2024-11-22,170.0,put,10.0,1.9583126142312812,-0.00792423620938576,0.28,8
598,.MSTR241122C172.5,2024-11-22,172.5,call,0.0,2.4490984886540845,0.9750662013554093,149.35,8
599,.MSTR241122P172.5,2024-11-22,172.5,put,0.0,1.9329998653635594,-0.008268076622447884,0.24,8
600,.MSTR241122C175,2024-11-22,175.0,call,0.0,2.412845537000188,0.9741343308852268,142.25,8
601,.MSTR241122P175,2024-11-22,175.0,put,1.0,1.9155613131709845,-0.00899011910262082,0.35,8
602,.MSTR241122C177.5,2024-11-22,177.5,call,0.0,2.376722140640701,0.9731790245363166,140.45,8
603,.MSTR241122P177.5,2024-11-22,177.5,put,0.0,1.8968125007631356,-0.009725372570948077,0.0,8
604,.MSTR241122C180,2024-11-22,180.0,call,0.0,2.340729388162007,0.9721994218431367,171.92,8
605,.MSTR241122P180,2024-11-22,180.0,put,96.0,1.8825862368496276,-0.010644689414609276,0.38,8
606,.MSTR241122C182.5,2024-11-22,182.5,call,0.0,2.3049584149290263,0.9711905995332499,182.85,8
607,.MSTR241122P182.5,2024-11-22,182.5,put,0.0,1.8666676989601876,-0.011578411041828551,0.0,8
608,.MSTR241122C185,2024-11-22,185.0,call,-2.0,2.269313303537581,0.97015554534627,153.8,8
609,.MSTR241122P185,2024-11-22,185.0,put,0.0,1.8493154179525246,-0.012528319496222906,0.52,8
610,.MSTR241122C187.5,2024-11-22,187.5,call,0.0,2.233793839767102,0.9690932472168612,171.11,8
611,.MSTR241122P187.5,2024-11-22,187.5,put,0.0,1.8307359220030845,-0.013496079007511375,0.0,8
612,.MSTR241122C190,2024-11-22,190.0,call,0.0,2.1983993522139476,0.9680026358245677,164.19,8
613,.MSTR241122P190,2024-11-22,190.0,put,-1.0,1.811096832522853,-0.014483277054713417,0.5,8
614,.MSTR241122C192.5,2024-11-22,192.5,call,0.0,2.163128756229844,0.966882580179462,138.6,8
615,.MSTR241122P192.5,2024-11-22,192.5,put,0.0,1.7905360210327614,-0.015491455541956523,0.55,8
616,.MSTR241122C195,2024-11-22,195.0,call,0.0,2.1279805919617125,0.9657318828050923,137.0,8
617,.MSTR241122P195,2024-11-22,195.0,put,2.0,1.7691681808543787,-0.01652213535778979,0.57,8
618,.MSTR241122C197.5,2024-11-22,197.5,call,0.0,2.0929530571924557,0.9645492744714429,73.6,8
619,.MSTR241122P197.5,2024-11-22,197.5,put,0.0,1.7470896506639118,-0.0175768364475265,0.48,8
620,.MSTR241122C200,2024-11-22,200.0,call,-1.0,2.0580440355739587,0.9633334084246425,133.05,8
621,.MSTR241122P200,2024-11-22,200.0,put,-14.0,1.7243820248663806,-0.01865709483373701,0.6,8
622,.MSTR241122C202.5,2024-11-22,202.5,call,0.0,2.0232511207544888,0.9620828540530377,140.7,8
623,.MSTR241122P202.5,2024-11-22,202.5,put,0.0,1.701114902686705,-0.019764477585489937,1.0,8
624,.MSTR241122C205,2024-11-22,205.0,call,0.0,1.988571636824525,0.9607960899210914,160.8,8
625,.MSTR241122P205,2024-11-22,205.0,put,-1.0,1.6800274704849985,-0.021043968392941537,0.69,8
626,.MSTR241122C207.5,2024-11-22,207.5,call,0.0,1.9540026554379688,0.9594714960930464,151.55,8
627,.MSTR241122P207.5,2024-11-22,207.5,put,0.0,1.6582381699010253,-0.022354499288165464,0.9,8
628,.MSTR241122C210,2024-11-22,210.0,call,0.0,1.9195410099090398,0.9581073456570786,115.8,8
629,.MSTR241122P210,2024-11-22,210.0,put,-3.0,1.6358213152272743,-0.023698119572151954,0.79,8
630,.MSTR241122C212.5,2024-11-22,212.5,call,0.0,1.8851833065298973,0.9567017953479355,126.65,8
631,.MSTR241122P212.5,2024-11-22,212.5,put,0.0,1.6128405834704247,-0.025076937933304455,1.17,8
632,.MSTR241122C215,2024-11-22,215.0,call,0.0,1.8509259333092842,0.9552528751508355,117.03,8
633,.MSTR241122P215,2024-11-22,215.0,put,200.0,1.5893508319393328,-0.0264931406899368,0.85,8
634,.MSTR241122C217.5,2024-11-22,217.5,call,0.0,1.8167650663035382,0.9537584767506635,137.2,8
635,.MSTR241122P217.5,2024-11-22,217.5,put,0.0,1.5653995323818577,-0.027949009557951765,0.94,8
636,.MSTR241122C220,2024-11-22,220.0,call,0.0,1.7826966736410146,0.952216340671772,138.52,8
637,.MSTR241122P220,2024-11-22,220.0,put,9.0,1.545596390806267,-0.029776659966148755,1.01,8
638,.MSTR241122C222.5,2024-11-22,222.5,call,0.0,1.74871651734719,0.950624041925961,130.95,8
639,.MSTR241122P222.5,2024-11-22,222.5,put,0.0,1.5249941484748288,-0.03165008210684095,1.15,8
640,.MSTR241122C225,2024-11-22,225.0,call,1.0,1.714820153012796,0.9489789739589342,112.6,8
641,.MSTR241122P225,2024-11-22,225.0,put,-12.0,1.5083453221803633,-0.03394574267048722,1.21,8
642,.MSTR241122C227.5,2024-11-22,227.5,call,0.0,1.6810029273232896,0.9472783306499726,103.8,8
643,.MSTR241122P227.5,2024-11-22,227.5,put,-1.0,1.4905766594736785,-0.036292238899991114,0.92,8
644,.MSTR241122C230,2024-11-22,230.0,call,0.0,1.6472599734399784,0.9455190860773521,98.61,8
645,.MSTR241122P230,2024-11-22,230.0,put,10.0,1.4929231383345227,-0.04056129959147636,1.35,8
646,.MSTR241122C232.5,2024-11-22,232.5,call,0.0,1.6135862041804543,0.9436979717126714,119.05,8
647,.MSTR241122P232.5,2024-11-22,232.5,put,0.0,1.491668155357364,-0.044827600491418096,1.52,8
648,.MSTR241122C235,2024-11-22,235.0,call,0.0,1.6049591179894125,0.9393625100606071,105.0,8
649,.MSTR241122P235,2024-11-22,235.0,put,2.0,1.4874127270770772,-0.04910990888124045,1.75,8
650,.MSTR241122C237.5,2024-11-22,237.5,call,0.0,1.595706845345459,0.9348434196741594,117.8,8
651,.MSTR241122P237.5,2024-11-22,237.5,put,0.0,1.4806061531188346,-0.05342411075427478,2.21,8
652,.MSTR241122C240,2024-11-22,240.0,call,24.0,1.584603131504929,0.9302674017136536,96.42,8
653,.MSTR241122P240,2024-11-22,240.0,put,21.0,1.4715941515105468,-0.05778416702731304,1.9,8
654,.MSTR241122C242.5,2024-11-22,242.5,call,0.0,1.5718420573349385,0.9256236233481554,97.8,8
655,.MSTR241122P242.5,2024-11-22,242.5,put,5.0,1.4606489391711304,-0.06220275670658504,1.95,8
656,.MSTR241122C245,2024-11-22,245.0,call,1.0,1.5575839940656593,0.9209016728535765,95.0,8
657,.MSTR241122P245,2024-11-22,245.0,put,14.0,1.4500714366763514,-0.06693045250345775,2.25,8
658,.MSTR241122C247.5,2024-11-22,247.5,call,0.0,1.5419628403126153,0.9160913450131393,109.45,8
659,.MSTR241122P247.5,2024-11-22,247.5,put,-2.0,1.4377449583150426,-0.07173181555511565,2.39,8
660,.MSTR241122C250,2024-11-22,250.0,call,-15.0,1.5250913329627402,0.9111824625209805,86.0,8
661,.MSTR241122P250,2024-11-22,250.0,put,-27.0,1.4123400197973541,-0.076936685980868,2.65,8
662,.MSTR241122C252.5,2024-11-22,252.5,call,0.0,1.507065018805095,0.9061647204377068,100.2,8
663,.MSTR241122P252.5,2024-11-22,252.5,put,0.0,1.4085285837975843,-0.08160486115108867,4.4,8
664,.MSTR241122C255,2024-11-22,255.0,call,-1.0,1.487965272697545,0.9010275444180986,84.0,8
665,.MSTR241122P255,2024-11-22,255.0,put,-2.0,1.4001975001787856,-0.0877826287946244,2.8,8
666,.MSTR241122C257.5,2024-11-22,257.5,call,0.0,1.4678616222889411,0.8957599556888806,95.1,8
667,.MSTR241122P257.5,2024-11-22,257.5,put,3.0,1.3903851397274092,-0.09410638519102199,3.3,8
668,.MSTR241122C260,2024-11-22,260.0,call,0.0,1.446813558417898,0.8903504371105108,69.69,8
669,.MSTR241122P260,2024-11-22,260.0,put,201.0,1.3787576048497117,-0.100526525061434,3.65,8
670,.MSTR241122C262.5,2024-11-22,262.5,call,1.0,1.4248719568861825,0.884786795413537,74.64,8
671,.MSTR241122P262.5,2024-11-22,262.5,put,-4.0,1.3755230402410645,-0.10846293134667728,3.9,8
672,.MSTR241122C265,2024-11-22,265.0,call,-2.0,1.402080201222371,0.8790560150188539,83.44,8
673,.MSTR241122P265,2024-11-22,265.0,put,6.0,1.3698521724880524,-0.11645080499563953,4.35,8
674,.MSTR241122C267.5,2024-11-22,267.5,call,2.0,1.386645718538495,0.8719961456556393,68.29,8
675,.MSTR241122P267.5,2024-11-22,267.5,put,-4.0,1.3619999700156034,-0.12451722355452377,5.0,8
676,.MSTR241122C270,2024-11-22,270.0,call,-4.0,1.3932601154465978,0.8614835639321028,66.21,8
677,.MSTR241122P270,2024-11-22,270.0,put,-1.0,1.3521718172618025,-0.13268751350825958,5.05,8
678,.MSTR241122C272.5,2024-11-22,272.5,call,0.0,1.3966452589565674,0.8510462947670518,100.5,8
679,.MSTR241122P272.5,2024-11-22,272.5,put,0.0,1.351357442695412,-0.14255690616404837,5.3,8
680,.MSTR241122C275,2024-11-22,275.0,call,6.0,1.3971754653242676,0.8406379540032354,60.92,8
681,.MSTR241122P275,2024-11-22,275.0,put,15.0,1.3482893783691312,-0.15250186633491403,5.98,8
682,.MSTR241122C277.5,2024-11-22,277.5,call,-2.0,1.3951455461468698,0.8302181167547569,60.5,8
683,.MSTR241122P277.5,2024-11-22,277.5,put,-2.0,1.3428810554560093,-0.1625093969694803,6.15,8
684,.MSTR241122C280,2024-11-22,280.0,call,-5.0,1.390791513174293,0.8197504743316522,60.92,8
685,.MSTR241122P280,2024-11-22,280.0,put,14.0,1.335336917287814,-0.17261305455686604,6.91,8
686,.MSTR241122C282.5,2024-11-22,282.5,call,0.0,1.3843046302545903,0.8092014904438178,76.13,8
687,.MSTR241122P282.5,2024-11-22,282.5,put,-3.0,1.3399426998864203,-0.18481840957397266,7.25,8
688,.MSTR241122C285,2024-11-22,285.0,call,0.0,1.3758412265764224,0.798539374478213,52.38,8
689,.MSTR241122P285,2024-11-22,285.0,put,2.0,1.347994855128092,-0.19781005766623339,8.0,8
690,.MSTR241122C287.5,2024-11-22,287.5,call,0.0,1.3782800470540073,0.7861398887785603,59.01,8
691,.MSTR241122P287.5,2024-11-22,287.5,put,-2.0,1.364235126121645,-0.21210340066333533,8.7,8
692,.MSTR241122C290,2024-11-22,290.0,call,0.0,1.3782049233177809,0.7737613912936578,52.3,8
693,.MSTR241122P290,2024-11-22,290.0,put,190.0,1.3769578248216672,-0.22609028844150747,9.28,8
694,.MSTR241122C292.5,2024-11-22,292.5,call,0.0,1.37581369265427,0.7613605014617888,50.0,8
695,.MSTR241122P292.5,2024-11-22,292.5,put,2.0,1.3865474792076498,-0.23984865466404948,8.5,8
696,.MSTR241122C295,2024-11-22,295.0,call,-5.0,1.3712672460598376,0.7488970821440226,51.3,8
697,.MSTR241122P295,2024-11-22,295.0,put,-25.0,1.3933067830168195,-0.2534438053073046,10.75,8
698,.MSTR241122C297.5,2024-11-22,297.5,call,0.0,1.364696891992359,0.7363330643512287,43.35,8
699,.MSTR241122P297.5,2024-11-22,297.5,put,1.0,1.3974777720515204,-0.2669319509234478,9.94,8
700,.MSTR241122C300,2024-11-22,300.0,call,2.0,1.3595087046542973,0.7233150173387037,45.4,8
701,.MSTR241122P300,2024-11-22,300.0,put,46.0,1.399256180199025,-0.2803627118223301,12.4,8
702,.MSTR241122C302.5,2024-11-22,302.5,call,14.0,1.3667924813095884,0.7089129918192614,46.7,8
703,.MSTR241122P302.5,2024-11-22,302.5,put,-1.0,1.3988014481700817,-0.29378096326156,13.65,8
704,.MSTR241122C305,2024-11-22,305.0,call,1.0,1.371585376825955,0.694638814724505,45.0,8
705,.MSTR241122P305,2024-11-22,305.0,put,-2.0,1.3962438547995715,-0.30722824730058773,14.85,8
706,.MSTR241122C307.5,2024-11-22,307.5,call,19.0,1.3740554765519923,0.6804403391070973,37.8,8
707,.MSTR241122P307.5,2024-11-22,307.5,put,1.0,1.3916896776388987,-0.3207438975360277,20.95,8
708,.MSTR241122C310,2024-11-22,310.0,call,8.0,1.3838701959020252,0.6657124260913547,38.5,8
709,.MSTR241122P310,2024-11-22,310.0,put,-34.0,1.3852249591442083,-0.3343659753902858,16.88,8
710,.MSTR241122C312.5,2024-11-22,312.5,call,32.0,1.3913069973184384,0.6511697609387442,38.2,8
711,.MSTR241122P312.5,2024-11-22,312.5,put,-12.0,1.3769182529222532,-0.348132088029552,18.21,8
712,.MSTR241122C315,2024-11-22,315.0,call,-10.0,1.3681644753510218,0.6329217564044969,35.0,8
713,.MSTR241122P315,2024-11-22,315.0,put,-66.0,1.33526929514915,-0.36460065322197543,18.77,8
714,.MSTR241122C317.5,2024-11-22,317.5,call,4.0,1.399604594174293,0.6224363916119612,37.45,8
715,.MSTR241122P317.5,2024-11-22,317.5,put,-4.0,1.3549768704420242,-0.3762490681362938,19.5,8
716,.MSTR241122C320,2024-11-22,320.0,call,-55.0,1.400682418665299,0.6081553730819719,33.35,8
717,.MSTR241122P320,2024-11-22,320.0,put,-16.0,1.3414066503642226,-0.39067957996775293,21.0,8
718,.MSTR241122C322.5,2024-11-22,322.5,call,11.0,1.3998241839673302,0.5938764990611843,34.95,8
719,.MSTR241122P322.5,2024-11-22,322.5,put,7.0,1.3261246021361812,-0.4054149655368544,21.97,8
720,.MSTR241122C325,2024-11-22,325.0,call,-14.0,1.397092310911898,0.5795610019781483,29.0,8
721,.MSTR241122P325,2024-11-22,325.0,put,15.0,1.309130448964106,-0.42050199402974153,23.7,8
722,.MSTR241122C327.5,2024-11-22,327.5,call,23.0,1.3925345992691405,0.5651710900454502,29.05,8
723,.MSTR241122P327.5,2024-11-22,327.5,put,-22.0,1.2904104929603182,-0.4359919647390297,25.64,8
724,.MSTR241122C330,2024-11-22,330.0,call,-57.0,1.3894249573426285,0.540425112979909,27.31,8
725,.MSTR241122P330,2024-11-22,330.0,put,-137.0,1.3312903241167557,-0.46135597828905006,26.75,8
726,.MSTR241122C332.5,2024-11-22,332.5,call,-40.0,1.380063150843624,0.5256579710588477,26.0,8
727,.MSTR241122P332.5,2024-11-22,332.5,put,-3.0,1.2476648546357287,-0.46841646392850445,26.15,8
728,.MSTR241122C335,2024-11-22,335.0,call,-53.0,1.3846299074411648,0.5114880241126156,25.0,8
729,.MSTR241122P335,2024-11-22,335.0,put,-18.0,1.2235328251946294,-0.48548923891639495,28.8,8
730,.MSTR241122C337.5,2024-11-22,337.5,call,5.0,1.3565422108211649,0.5061049719810051,24.88,8
731,.MSTR241122P337.5,2024-11-22,337.5,put,0.0,1.1974567023971572,-0.5032460144851605,30.75,8
732,.MSTR241122C340,2024-11-22,340.0,call,84.0,1.3781483538120733,0.4868461479012211,23.0,8
733,.MSTR241122P340,2024-11-22,340.0,put,2.0,1.1693264226555327,-0.521787864330039,32.27,8
734,.MSTR241122C342.5,2024-11-22,342.5,call,15.0,1.3278803944397986,0.4750920684363838,23.9,8
735,.MSTR241122P342.5,2024-11-22,342.5,put,-1.0,1.1389990775452346,-0.5412358928265784,29.8,8
736,.MSTR241122C345,2024-11-22,345.0,call,-32.0,1.4024837964836332,0.4631217818928909,21.66,8
737,.MSTR241122P345,2024-11-22,345.0,put,-4.0,1.106289330582662,-0.5617377744593586,35.0,8
738,.MSTR241122C347.5,2024-11-22,347.5,call,-10.0,1.2917676266180131,0.4425754509300133,21.55,8
739,.MSTR241122P347.5,2024-11-22,347.5,put,2.0,1.0709552456534526,-0.5834771719116211,39.79,8
740,.MSTR241122C350,2024-11-22,350.0,call,33.0,1.2707410912152162,0.42560038498187425,20.9,8
741,.MSTR241122P350,2024-11-22,350.0,put,1.0,1.0326766590970349,-0.6066877670535281,37.35,8
742,.MSTR241122C352.5,2024-11-22,352.5,call,10.0,1.247593998506442,0.40804768750071824,20.0,8
743,.MSTR241122P352.5,2024-11-22,352.5,put,0.0,0.9910208030092471,-0.6316750218218536,41.0,8
744,.MSTR241122C355,2024-11-22,355.0,call,-8.0,1.2221821705047455,0.38982623088757506,21.1,8
745,.MSTR241122P355,2024-11-22,355.0,put,-5.0,0.9453847504343673,-0.6588516255707073,39.76,8
746,.MSTR241122C357.5,2024-11-22,357.5,call,3.0,1.1943198067725493,0.3708268825115191,0.0,8
747,.MSTR241122P357.5,2024-11-22,357.5,put,0.0,0.8948923527746709,-0.6887989178829379,0.0,8
748,.MSTR241122C360,2024-11-22,360.0,call,-32.0,1.1637659130897153,0.350916355254843,17.88,8
749,.MSTR241122P360,2024-11-22,360.0,put,13.0,0.8381924017136715,-0.7223822780375555,45.05,8
750,.MSTR241122C362.5,2024-11-22,362.5,call,4.0,1.130203809230006,0.3299282182598103,0.0,8
751,.MSTR241122P362.5,2024-11-22,362.5,put,0.0,0.7730106985143267,-0.7609933929108117,0.0,8
752,.MSTR241122C365,2024-11-22,365.0,call,-8.0,1.0932089775264773,0.30764924670113214,16.27,8
753,.MSTR241122P365,2024-11-22,365.0,put,0.0,0.6949492274982989,-0.8071503776659805,48.32,8
754,.MSTR241122C367.5,2024-11-22,367.5,call,0.0,1.0521961061439111,0.28379772328683184,0.0,8
755,.MSTR241122P367.5,2024-11-22,367.5,put,0.0,0.5930020438945787,-0.8664697599081842,0.0,8
756,.MSTR241122C370,2024-11-22,370.0,call,39.0,1.0598846857629638,0.2712948615787143,14.67,8
757,.MSTR241122P370,2024-11-22,370.0,put,0.0,0.5154192646785813,-0.9157511930375754,62.45,8
758,.MSTR241122C372.5,2024-11-22,372.5,call,20.0,1.0659976873639532,0.258956174864795,0.0,8
759,.MSTR241122P372.5,2024-11-22,372.5,put,0.0,0.26471523439937067,-0.9981701785638442,0.0,8
760,.MSTR241122C375,2024-11-22,375.0,call,133.0,1.0769403894049974,0.24833815096020734,14.3,8
761,.MSTR241122P375,2024-11-22,375.0,put,-3.0,0.2780115763379125,-0.998279953810442,52.75,8
762,.MSTR241122C377.5,2024-11-22,377.5,call,1.0,1.086572437442007,0.23792585490906404,0.0,8
763,.MSTR241122P377.5,2024-11-22,377.5,put,0.0,0.2911201620963177,-0.9983787643314864,0.0,8
764,.MSTR241122C380,2024-11-22,380.0,call,20.0,1.0948867728926814,0.2276877012080667,12.9,8
765,.MSTR241122P380,2024-11-22,380.0,put,-13.0,0.304048365717094,-0.9984681821711014,58.9,8
766,.MSTR241122C382.5,2024-11-22,382.5,call,-6.0,1.1018678097220078,0.2175941472222792,0.0,8
767,.MSTR241122P382.5,2024-11-22,382.5,put,0.0,0.31680296641215483,-0.9985494861580428,0.0,8
768,.MSTR241122C385,2024-11-22,385.0,call,12.0,1.1074907195970258,0.20761714080716515,11.55,8
769,.MSTR241122P385,2024-11-22,385.0,put,1.0,0.32939024109819276,-0.9986237277616242,63.08,8
770,.MSTR241122C387.5,2024-11-22,387.5,call,0.0,1.1117203710572794,0.1977296051492229,0.0,8
771,.MSTR241122P387.5,2024-11-22,387.5,put,0.0,0.34181603931452065,-0.9986917798718895,0.0,8
772,.MSTR241122C390,2024-11-22,390.0,call,-30.0,1.114509834293287,0.18790493567803207,11.25,8
773,.MSTR241122P390,2024-11-22,390.0,put,0.0,0.35408584457688813,-0.9987543734733692,69.9,8
774,.MSTR241122C392.5,2024-11-22,392.5,call,-2.0,1.1157983176454611,0.17811648286183984,0.0,8
775,.MSTR241122P392.5,2024-11-22,392.5,put,0.0,0.36620482514499125,-0.9988121255909319,0.0,8
776,.MSTR241122C395,2024-11-22,395.0,call,-2.0,1.1396212104657473,0.17441858792615272,0.0,8
777,.MSTR241122P395,2024-11-22,395.0,put,0.0,0.37817787642296596,-0.99886556084734,0.0,8
778,.MSTR241122C397.5,2024-11-22,397.5,call,-4.0,1.1630134897087467,0.1708893611632128,0.0,8
779,.MSTR241122P397.5,2024-11-22,397.5,put,0.0,0.3900096566733466,-0.9989151282798505,0.0,8
780,.MSTR241122C400,2024-11-22,400.0,call,863.0,1.1859904109184733,0.16751543359811677,9.8,8
